,url,ean,cat1,cat2,cat3,desc,preco,imagem
7870,https://www.superabc.com.br/7898002240363espelho-coa-facil-n18/p,7898002240363,Bazar,Casa e Cozinha,Utensílios,ESPELHO COA FACIL N18 - UNIDADE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256616-1000-1000/7898002240363.jpg?v=637002279815400000
7871,https://www.superabc.com.br/7898002240202peneira-suco-coa-facil-16cm/p,7898002240202,Bazar,Casa e Cozinha,Utilidades,PENEIRA SUCO COA FACIL 16CM - UNIDADE,4.79,https://abcemcasa.vteximg.com.br/arquivos/ids/264257-1000-1000/7898002240202.jpg?v=637002350121700000
7872,https://www.superabc.com.br/7898002240097corda-varal-aco-coa-facil-10m/p,7898002240097,Bazar,Casa e Cozinha,Utensílios,CORDA VARAL AÇO COA FACIL 10M - UNIDADE,4.79,https://abcemcasa.vteximg.com.br/arquivos/ids/266119-1000-1000/7898002240097.jpg?v=637002781947030000
7873,https://www.superabc.com.br/7897299500624rodo-puxe-seca-terreiro-40cm/p,7897299500624,Bazar,Casa e Cozinha,Utensílios,RODO PUXE SECA TERREIRO 40CM - UNIDADE,10.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238310-1000-1000/7897299500624.jpg?v=636935433873630000
7874,https://www.superabc.com.br/7897299500808-pa-lixo-terreiro-cabo-curto/p,7897299500808,Bazar,Casa e Cozinha,Utensílios,PÁ PARA LIXO  TERREIRO CABO CURTO - UNIDADE,3.59,https://abcemcasa.vteximg.com.br/arquivos/ids/263565-1000-1000/7897299500808.jpg?v=637002347624300000
7875,https://www.superabc.com.br/7897299500655-pa-lixo-terreiro-cabo-longo/p,7897299500655,Bazar,Casa e Cozinha,Utensílios,PÁ PARA LIXO  TERREIRO CABO LONGO - UNIDADE,7.59,https://abcemcasa.vteximg.com.br/arquivos/ids/263566-1000-1000/7897299500655.jpg?v=637002347627900000
7876,https://www.superabc.com.br/7897299500105-desent-sanit-terreiro/p,7897299500105,Bazar,Casa e Cozinha,Utensílios,DESENTUPIDOR SANITÁRIO TERREIRO - UNIDADE,7.99,https://abcemcasa.vteximg.com.br/arquivos/ids/255404-1000-1000/7897299500105.jpg?v=637002270456070000
7877,https://www.superabc.com.br/7897299500587-rodo-metal-terreiro-60cm/p,7897299500587,Bazar,Casa e Cozinha,Utensílios,RODO METAL TERREIRO 60 CM - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/243167-1000-1000/7897299500587.jpg?v=636943339143230000
7878,https://www.superabc.com.br/7897299500075vassoura-coqueiro-terreiro/p,7897299500075,Bazar,Casa e Cozinha,Utensílios,VASSOURA COQUEIRO TERREIRO - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/237928-1000-1000/7897299500075.jpg?v=636935432908830000
7879,https://www.superabc.com.br/7897240596645-faca-churrasco-di-solle-oceano/p,7897240596645,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA CHURRASCO DI SOLLE OCEANO - UNIDADE,13.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256871-1000-1000/7897240596645.jpg?v=637002288075100000
7880,https://www.superabc.com.br/7897240590674concha-mh-di-solle-clean-un/p,7897240590674,Bazar,Casa e Cozinha,Alumínio e Ferro,CONCHA DE MOLHO DI SOLLE CLEAN - UNIDADE,11.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254182-1000-1000/7897240590674.jpg?v=637002255060300000
7881,https://www.superabc.com.br/7897240597574-conj-colher-cha-disolle-clean-6pcs/p,7897240597574,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO COLHER CHÁ DISOLLE CLEAN 6PCS - UNIDADE,10.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254513-1000-1000/7897240597574.jpg?v=637002256599630000
7882,https://www.superabc.com.br/7897299500020vassoura-piacava-quintal-n3/p,7897299500020,Bazar,Casa e Cozinha,Utensílios,VASSOURA PIACAVA QUINTAL N3 - UNIDADE,18.99,https://abcemcasa.vteximg.com.br/arquivos/ids/238307-1000-1000/7897299500020.jpg?v=636935433866300000
7883,https://www.superabc.com.br/7897299500013vassoura-piacava-terreiro-n4/p,7897299500013,Bazar,Casa e Cozinha,Utensílios,VASSOURA PIACAVA TERREIRO N4 - UNIDADE,26.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238309-1000-1000/7897299500013.jpg?v=636935433870030000
7884,https://www.superabc.com.br/7897240596461colher-sobrem-di-solle-oceano/p,7897240596461,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER SOBREM DI SOLLE OCEANO - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254162-1000-1000/7897240596461.jpg?v=637002254934900000
7885,https://www.superabc.com.br/7897240596553garfo-mesa-di-solle-oceano/p,7897240596553,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO MESA DI SOLLE OCEANO - UNIDADE,6.69,https://abcemcasa.vteximg.com.br/arquivos/ids/267479-1000-1000/7897240596553.jpg?v=637004048313200000
7886,https://www.superabc.com.br/7897299500570rodo-metal-terreiro-40cm/p,7897299500570,Bazar,Casa e Cozinha,Utensílios,RODO METAL TERREIRO 40CM - UNIDADE,11.99,https://abcemcasa.vteximg.com.br/arquivos/ids/238561-1000-1000/7897299500570.jpg?v=636935434501430000
7887,https://www.superabc.com.br/7897240590704concha-fj-di-solle-clean-un/p,7897240590704,Bazar,Casa e Cozinha,Alumínio e Ferro,CONCHA FEIJÃO DI SOLLE CLEAN - UNIDADE,13.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254191-1000-1000/7897240590704.jpg?v=637002255096730000
7888,https://www.superabc.com.br/7897240596492colher-mesa-di-solle-oceano/p,7897240596492,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER MESA DI SOLLE OCEANO - UNIDADE,6.69,https://abcemcasa.vteximg.com.br/arquivos/ids/254146-1000-1000/7897240596492.jpg?v=637002254861100000
7889,https://www.superabc.com.br/7897240596584faca-mesa-di-solle-oceano/p,7897240596584,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA MESA DI SOLLE OCEANO - UNIDADE,11.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256921-1000-1000/7897240596584.jpg?v=637002288254400000
7890,https://www.superabc.com.br/7897240590490pegador-univ-di-solle-c-longo-clean/p,7897240590490,Bazar,Casa e Cozinha,Alumínio e Ferro,PEGADOR UNIVERSAL DI SOLLE C LONGO CLEAN - UNIDADE,23.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264226-1000-1000/7897240590490.jpg?v=637002350015870000
7891,https://www.superabc.com.br/7897240587803faqueiro-di-sole-new-trop-pote-pto-24pcs/p,7897240587803,Bazar,Casa e Cozinha,Alumínio e Ferro,FAQUEIRO DI SOLE NEW TROP POTE PTO 24PCS - UNIDADE,60.0,https://abcemcasa.vteximg.com.br/arquivos/ids/256945-1000-1000/7897240587803.jpg?v=637002288334200000
7892,https://www.superabc.com.br/7897240590513pegador-massa-di-solle-c-longo-clean/p,7897240590513,Bazar,Casa e Cozinha,Alumínio e Ferro,PEGADOR MASSA DI SOLLE C LONGO CLEAN - UNIDADE,23.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264213-1000-1000/7897240590513.jpg?v=637002349967970000
7893,https://www.superabc.com.br/7897240586325-conj-servir-di-solle-clean-3pcs/p,7897240586325,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO SERVIR DI SOLLE CLEAN 3PCS - UNIDADE,72.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254618-1000-1000/7897240586325.jpg?v=637002257084970000
7894,https://www.superabc.com.br/7897240581887garfo-mesa-di-solle-lilas/p,7897240581887,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO MESA DI SOLLE LILAS - UNIDADE,3.0,https://abcemcasa.vteximg.com.br/arquivos/ids/267477-1000-1000/7897240581887.jpg?v=637004048303500000
7895,https://www.superabc.com.br/7897240579761pegador-univ-di-solle-clean/p,7897240579761,Bazar,Casa e Cozinha,Alumínio e Ferro,PEGADOR UNIVERSAL DI SOLLE CLEAN - UNIDADE,17.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264232-1000-1000/7897240579761.jpg?v=637002350032600000
7896,https://www.superabc.com.br/7897240577736colher-arroz-di-solle-clean/p,7897240577736,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER ARROZ DI SOLLE CLEAN - UNIDADE,8.69,https://abcemcasa.vteximg.com.br/arquivos/ids/254101-1000-1000/7897240577736.jpg?v=637002254645400000
7897,https://www.superabc.com.br/7897240587780faqueiro-di-solle-new-trop-pote-vde-24pc/p,7897240587780,Bazar,Casa e Cozinha,Alumínio e Ferro,FAQUEIRO DI SOLLE NEW TROP POTE VERDE 24PC - UNIDADE,60.0,https://abcemcasa.vteximg.com.br/arquivos/ids/256950-1000-1000/7897240587780.jpg?v=637002288352200000
7898,https://www.superabc.com.br/7897240577576-abridor-di-solle-clean-un/p,7897240577576,Bazar,Casa e Cozinha,Utilidades,ABRIDOR DI SOLLE CLEAN - UNIDADE,11.69,https://abcemcasa.vteximg.com.br/arquivos/ids/249094-1000-1000/7897240577576.jpg?v=637002212653600000
7899,https://www.superabc.com.br/7897240575107-conj-talher-di-solle-millenium-pto12pc/p,7897240575107,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO TALHER DI SOLLE MILLENIUM PRETO12PC - UNIDADE,34.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254626-1000-1000/7897240575107.jpg?v=637002257124000000
7900,https://www.superabc.com.br/7897240575091-conj-talher-di-solle-millenium-vde-12pc/p,7897240575091,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO TALHER DI SOLLE MILLENIUM VERDE 12PC - UNIDADE,34.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254627-1000-1000/7897240575091.jpg?v=637002257127900000
7901,https://www.superabc.com.br/7897240572243pegador-frios-di-solle-clean/p,7897240572243,Bazar,Casa e Cozinha,Alumínio e Ferro,PEGADOR FRIOS DI SOLLE CLEAN - UNIDADE,10.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264209-1000-1000/7897240572243.jpg?v=637002349956530000
7902,https://www.superabc.com.br/7897240572328-conj-garfo-mesa-disolle-clean-6pcs/p,7897240572328,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO GARFO MESA DISOLLE CLEAN 6PCS - UNIDADE,16.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254572-1000-1000/7897240572328.jpg?v=637002256854700000
7903,https://www.superabc.com.br/7897240571086colher-sobrem-di-solle-clean/p,7897240571086,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER SOBREM DI SOLLE CLEAN - UNIDADE,2.19,https://abcemcasa.vteximg.com.br/arquivos/ids/254158-1000-1000/7897240571086.jpg?v=637002254920830000
7904,https://www.superabc.com.br/7897240572120-conj-faca-chur-disolle-clean-6pcs/p,7897240572120,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO FACA CHURRASCO DISOLLE CLEAN 6PCS - UNIDADE,32.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254561-1000-1000/7897240572120.jpg?v=637002256800130000
7905,https://www.superabc.com.br/7897240572526-conj-colher-mesa-disolle-clean-6pcs/p,7897240572526,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO COLHER MESA DISOLLE CLEAN 6PCS - UNIDADE,16.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254521-1000-1000/7897240572526.jpg?v=637002256631170000
7906,https://www.superabc.com.br/7897240571062colher-mesa-di-solle-clean-un/p,7897240571062,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER MESA DI SOLLE CLEAN - UNIDADE,2.59,https://abcemcasa.vteximg.com.br/arquivos/ids/254126-1000-1000/7897240571062.jpg?v=637002254763370000
7907,https://www.superabc.com.br/7897240572090pa-bolo-di-solle-clean/p,7897240572090,Bazar,Casa e Cozinha,Alumínio e Ferro,PA BOLO DI SOLLE CLEAN - UNIDADE,8.99,https://abcemcasa.vteximg.com.br/arquivos/ids/263562-1000-1000/7897240572090.jpg?v=637002347613200000
7908,https://www.superabc.com.br/7897240572014pegador-massa-di-solle-clean/p,7897240572014,Bazar,Casa e Cozinha,Alumínio e Ferro,PEGADOR MASSA DI SOLLE CLEAN - UNIDADE,15.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264219-1000-1000/7897240572014.jpg?v=637002349990370000
7909,https://www.superabc.com.br/7897240571079colher-cafe-di-solle-clean/p,7897240571079,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER CAFÉ DI SOLLE CLEAN - UNIDADE,2.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254117-1000-1000/7897240571079.jpg?v=637002254717830000
7910,https://www.superabc.com.br/7897240571048garfo-mesa-di-solle-clean/p,7897240571048,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO MESA DI SOLLE CLEAN - UNIDADE,2.59,https://abcemcasa.vteximg.com.br/arquivos/ids/267475-1000-1000/7897240571048.jpg?v=637004048292730000
7911,https://www.superabc.com.br/7897240571017faca-mesa-di-solle-clean/p,7897240571017,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA MESA DI SOLLE CLEAN - UNIDADE,5.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256906-1000-1000/7897240571017.jpg?v=637002288196370000
7912,https://www.superabc.com.br/7897240555017-faca-disolle-durafio-tom-bco/p,7897240555017,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE DURAFIO TOM BRANCO - UNIDADE,12.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256895-1000-1000/7897240555017.jpg?v=637002288153500000
7913,https://www.superabc.com.br/7897240561230-garfo-trinchante-di-solle/p,7897240561230,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO TRINCHANTE DI SOLLE - UNIDADE,12.69,https://abcemcasa.vteximg.com.br/arquivos/ids/267474-1000-1000/7897240561230.jpg?v=637004048286000000
7914,https://www.superabc.com.br/7897240522040espatula-di-solle-reta-durafio-n-10/p,7897240522040,Bazar,Casa e Cozinha,Alumínio e Ferro,ESPÁTULA DI SOLLE RETA DURAFIO N 10 - UNIDADE,35.0,https://abcemcasa.vteximg.com.br/arquivos/ids/256600-1000-1000/7897240522040.jpg?v=637002279750530000
7915,https://www.superabc.com.br/7897240517930-concha-terrina-di-solle-versatille/p,7897240517930,Bazar,Casa e Cozinha,Alumínio e Ferro,CONCHA TERRINA DI SOLLE VERSATILLE - UNIDADE,13.69,https://abcemcasa.vteximg.com.br/arquivos/ids/254207-1000-1000/7897240517930.jpg?v=637002255160530000
7916,https://www.superabc.com.br/7897240517916-colher-arroz-di-solle-versatille/p,7897240517916,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER ARROZ DI SOLLE VERSATILLE - UNIDADE,13.69,https://abcemcasa.vteximg.com.br/arquivos/ids/254103-1000-1000/7897240517916.jpg?v=637002254656670000
7917,https://www.superabc.com.br/7897240517459espatula-manteiga-di-solle-pta-c-3/p,7897240517459,Bazar,Casa e Cozinha,Alumínio e Ferro,ESPÁTULA MANTEIGA DI SOLLE PTA C/3 - UNIDADE,8.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256602-1000-1000/7897240517459.jpg?v=637002279760870000
7918,https://www.superabc.com.br/7897240522248espatula-di-solle-curva-durafio-90mmm/p,7897240522248,Bazar,Casa e Cozinha,Alumínio e Ferro,ESPÁTULA DI SOLLE CURVA DURAFIO 90MMM - UNIDADE,35.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256595-1000-1000/7897240522248.jpg?v=637002279734700000
7919,https://www.superabc.com.br/7897240514113faca-mesa-di-solle-milenio-pta/p,7897240514113,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA MESA DI SOLLE MILENIO PTA - UNIDADE,3.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256914-1000-1000/7897240514113.jpg?v=637002288230070000
7920,https://www.superabc.com.br/7897240533299faca-corte-di-solle-durafio-n10/p,7897240533299,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA CORTE DI SOLLE DURAFIO N10 - UNIDADE,69.9,https://abcemcasa.vteximg.com.br/arquivos/ids/256876-1000-1000/7897240533299.jpg?v=637002288093570000
7921,https://www.superabc.com.br/7897240514236garfo-mesa-di-ssole-milenio-pto/p,7897240514236,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO MESA DI SSOLE MILENIO PTO - UNIDADE,3.19,https://abcemcasa.vteximg.com.br/arquivos/ids/257888-1000-1000/7897240514236.jpg?v=637002293362870000
7922,https://www.superabc.com.br/7897240510702faca-corte-di-solle-durafio-n6/p,7897240510702,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA CORTE DI SOLLE DURAFIO N6 - UNIDADE,54.69,https://abcemcasa.vteximg.com.br/arquivos/ids/238763-1000-1000/7897240510702.jpg?v=636935434948900000
7923,https://www.superabc.com.br/7897240513314-faca-disolle-peixeira-n7/p,7897240513314,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE PEIXEIRA N7 - UNIDADE,17.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256901-1000-1000/7897240513314.jpg?v=637002288173030000
7924,https://www.superabc.com.br/7897240510818-faca-disolle-carbono-n7/p,7897240510818,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE CARBONO N7 - UNIDADE,19.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256893-1000-1000/7897240510818.jpg?v=637002288147700000
7925,https://www.superabc.com.br/7897240510771-faca-disolle-carbono-n5/p,7897240510771,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE CARBONO N5 - UNIDADE,16.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256891-1000-1000/7897240510771.jpg?v=637002288142070000
7926,https://www.superabc.com.br/7897240510283garfo-mesa-di-solle-milenio-vd/p,7897240510283,Bazar,Casa e Cozinha,Alumínio e Ferro,GARFO MESA DI SOLLE MILENIO VD - UNIDADE,3.0,https://abcemcasa.vteximg.com.br/arquivos/ids/267473-1000-1000/7897240510283.jpg?v=637004048279730000
7927,https://www.superabc.com.br/7897240503469-faca-disolle-peixeira-n6/p,7897240503469,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE PEIXEIRA N6 - UNIDADE,16.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256899-1000-1000/7897240503469.jpg?v=637002288165070000
7928,https://www.superabc.com.br/7897240503407-faca-disolle-peixeira-n5/p,7897240503407,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA DISOLLE PEIXEIRA N5 - UNIDADE,16.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256897-1000-1000/7897240503407.jpg?v=637002288159600000
7929,https://www.superabc.com.br/7897240503452faca-cozinha-di-solle-paraty-n6/p,7897240503452,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA COZINHA DI SOLLE PARATY N6 - UNIDADE,17.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256885-1000-1000/7897240503452.jpg?v=637002288124170000
7930,https://www.superabc.com.br/7897240501045faca-cozinha-di-solle-paraty-n7/p,7897240501045,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA COZINHA DI SOLLE PARATY N7 - UNIDADE,17.39,https://abcemcasa.vteximg.com.br/arquivos/ids/256889-1000-1000/7897240501045.jpg?v=637002288136430000
7931,https://www.superabc.com.br/7897240500611colher-mesa-di-solle-milenio-pta/p,7897240500611,Bazar,Casa e Cozinha,Alumínio e Ferro,COLHER MESA DI SOLLE MILENIO PTA - UNIDADE,3.19,https://abcemcasa.vteximg.com.br/arquivos/ids/254137-1000-1000/7897240500611.jpg?v=637002254813930000
7932,https://www.superabc.com.br/7896619820497abridor-gfa-inox-refor-pratmais/p,7896619820497,Bazar,Casa e Cozinha,Utilidades,ABRIDOR GARRAFA INOX REFOR PRATMAIS - UNIDADE,7.5,https://abcemcasa.vteximg.com.br/arquivos/ids/268085-1000-1000/7896619820497.jpg?v=637006909356570000
7933,https://www.superabc.com.br/7897240501083faca-pao-di-solle-paraty/p,7897240501083,Bazar,Casa e Cozinha,Alumínio e Ferro,FACA PÃO DI SOLLE PARATY - UNIDADE,14.69,https://abcemcasa.vteximg.com.br/arquivos/ids/256926-1000-1000/7897240501083.jpg?v=637002288269900000
7934,https://www.superabc.com.br/7896619804473extensao-pratmais-tripla-3m/p,7896619804473,Bazar,Casa e Cozinha,Utensílios,EXTENSAO PRATMAIS TRIPLA 3M - UNIDADE,34.4,https://abcemcasa.vteximg.com.br/arquivos/ids/268081-1000-1000/7896619804473.jpg?v=637006909339030000
7935,https://www.superabc.com.br/7896042049250farinheiro-aceiro-plasutil-700ml/p,7896042049250,Bazar,Casa e Cozinha,Plástico,FARINHEIRO ACEIRO PLASUTIL 700ML - UNIDADE,4.19,https://abcemcasa.vteximg.com.br/arquivos/ids/257046-1000-1000/7896042049250.jpg?v=637002288694770000
7936,https://www.superabc.com.br/7896619817046espatula-silicone-pratmais-color/p,7896619817046,Bazar,Casa e Cozinha,Utensílios,ESPÁTULA SILICONE PRATMAIS COLOR - UNIDADE,10.9,https://abcemcasa.vteximg.com.br/arquivos/ids/271541-1000-1000/7896619817046.jpg?v=637030403628770000
7937,https://www.superabc.com.br/7896619815158emenda-mang-pratmais-plast/p,7896619815158,Bazar,Casa e Cozinha,Utilidades,EMENDA MANGUEIRA PRATMAIS PLAST - UNIDADE,8.39,https://abcemcasa.vteximg.com.br/arquivos/ids/271540-1000-1000/7896619815158.jpg?v=637030403623930000
7938,https://www.superabc.com.br/7896042028507cesto-plasutil-empilhavel-1pc-feira/p,7896042028507,Bazar,Casa e Cozinha,Plástico,CESTO PLASUTIL EMPILHAVEL 1PC FEIRA - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253398-1000-1000/7896042028507.jpg?v=637002251692300000
7939,https://www.superabc.com.br/7896042038773pote-plasutil-dec-red-1-4l-rosca-frut/p,7896042038773,Bazar,Casa e Cozinha,Plástico,POTE PLASUTIL DEC RED 1.4L ROSCA FRUT - UNIDADE,11.39,https://abcemcasa.vteximg.com.br/arquivos/ids/265135-1000-1000/7896042038773.jpg?v=637002352086000000
7940,https://www.superabc.com.br/7896042041155conj-pote-mant-plasutil-c-5/p,7896042041155,Bazar,Casa e Cozinha,Plástico,CONJUNTO POTE MANTEIGA PLASUTIL C 5 - UNIDADE,50.39,https://abcemcasa.vteximg.com.br/arquivos/ids/254596-1000-1000/7896042041155.jpg?v=637002256976470000
7941,https://www.superabc.com.br/7896042044668copo-plasutil-dec-floral-320ml/p,7896042044668,Bazar,Casa e Cozinha,Plástico,COPO PLASUTIL DEC FLORAL 320ML - UNIDADE,4.19,https://abcemcasa.vteximg.com.br/arquivos/ids/254742-1000-1000/7896042044668.jpg?v=637002257584400000
7942,https://www.superabc.com.br/7896042026572-forma-de-gelo-para-garrafa-feira/p,7896042026572,Bazar,Casa e Cozinha,Plástico,FORMA DE GELO PARA GARRAFA FEIRA - UNIDADE,3.79,https://abcemcasa.vteximg.com.br/arquivos/ids/257495-1000-1000/7896042026572.jpg?v=637002290343070000
7943,https://www.superabc.com.br/7896042026077lava-tudo-plasutil-feira/p,7896042026077,Bazar,Casa e Cozinha,Plástico,LAVA TUDO PLASUTIL FEIRA - UNIDADE,4.2,https://abcemcasa.vteximg.com.br/arquivos/ids/259639-1000-1000/7896042026077.jpg?v=637002319211500000
7944,https://www.superabc.com.br/7896042021867rodo-pia-plasutil-feira/p,7896042021867,Bazar,Casa e Cozinha,Utensílios,RODO PIA PLASUTIL FEIRA - UNIDADE,4.19,https://abcemcasa.vteximg.com.br/arquivos/ids/238699-1000-1000/7896042021867.jpg?v=636935434814030000
7945,https://www.superabc.com.br/7896042001562forma-gelo-plasutil-feira/p,7896042001562,Bazar,Casa e Cozinha,Plástico,FORMA GELO PLASUTIL FEIRA - UNIDADE,4.19,https://abcemcasa.vteximg.com.br/arquivos/ids/257501-1000-1000/7896042001562.jpg?v=637002290360600000
7946,https://www.superabc.com.br/7896042028767cesto-telado-plasutil-57l/p,7896042028767,Bazar,Casa e Cozinha,Plástico,CESTO TELADO PLASUTIL 57L - UNIDADE,39.39,https://abcemcasa.vteximg.com.br/arquivos/ids/253402-1000-1000/7896042028767.jpg?v=637002251710470000
7947,https://www.superabc.com.br/7896020660040varal-chao-mor/p,7896020660040,Bazar,Casa e Cozinha,Utensílios,VARAL CHÃO MOR - UNIDADE,54.99,https://abcemcasa.vteximg.com.br/arquivos/ids/238263-1000-1000/7896020660040.jpg?v=636935433758500000
7948,https://www.superabc.com.br/7896042003399porta-talher-plasutil-feir/p,7896042003399,Bazar,Casa e Cozinha,Plástico,PORTA TALHER PLASUTIL FEIR - UNIDADE,6.0,https://abcemcasa.vteximg.com.br/arquivos/ids/265108-1000-1000/7896042003399.jpg?v=637002351998230000
7949,https://www.superabc.com.br/7896020660057varal-chao-mor-c-abas/p,7896020660057,Bazar,Casa e Cozinha,Utensílios,VARAL CHÃO MOR C/ABAS - UNIDADE,96.9,https://abcemcasa.vteximg.com.br/arquivos/ids/237889-1000-1000/7896020660057.jpg?v=636935432731270000
7950,https://www.superabc.com.br/7896020640073tabua-passar-roupa-mor-maxi/p,7896020640073,Bazar,Casa e Cozinha,Utensílios,TÁBUA PASSAR ROUPA MOR MAXI - UNIDADE,85.99,https://abcemcasa.vteximg.com.br/arquivos/ids/238392-1000-1000/7896020640073.jpg?v=636935434064000000
7951,https://www.superabc.com.br/7896020640066tabua-passar-roupa-mor-viena/p,7896020640066,Bazar,Casa e Cozinha,Utensílios,TÁBUA PASSAR ROUPA MOR VIENA - UNIDADE,199.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238866-1000-1000/7896020640066.jpg?v=636935435203700000
7952,https://www.superabc.com.br/7896020640011tabua-passar-roupa-mor-dominique/p,7896020640011,Bazar,Casa e Cozinha,Utensílios,TÁBUA PASSAR ROUPA MOR DOMINIQUE - UNIDADE,56.9,https://abcemcasa.vteximg.com.br/arquivos/ids/237630-1000-1000/7896020640011.jpg?v=636935431603170000
7953,https://www.superabc.com.br/7896020651048escada-alum-mor-6-degraus/p,7896020651048,Bazar,Casa e Cozinha,Utensílios,ESCADA ALUMÍNIO MOR 6 DEGRAUS - UNIDADE,169.9,https://abcemcasa.vteximg.com.br/arquivos/ids/256206-1000-1000/7896020651048.jpg?v=637002278100370000
7954,https://www.superabc.com.br/7896020633860tabua-vd-mor-dec-25x35cm/p,7896020633860,Bazar,Casa e Cozinha,Vidro e Acrílico,TÁBUA VD MOR DEC 25X35CM - UNIDADE,18.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238716-1000-1000/7896020633860.jpg?v=636935434849700000
7955,https://www.superabc.com.br/7896020633259conj-pizza-mor-2pc/p,7896020633259,Bazar,Casa e Cozinha,Alumínio e Ferro,CONJUNTO PIZZA MOR 2PC - UNIDADE,30.9,https://abcemcasa.vteximg.com.br/arquivos/ids/254593-1000-1000/7896020633259.jpg?v=637002256954100000
7956,https://www.superabc.com.br/7891691283123gfa-term-invicta-glt-lisa-500ml/p,7891691283123,Bazar,Casa e Cozinha,Utilidades,GARRAFA TÉRMICA INVICTA GLT LISA 500ML - UNIDADE,25.5,https://abcemcasa.vteximg.com.br/arquivos/ids/267167-1000-1000/7891691283123.jpg?v=637004046509230000
7957,https://www.superabc.com.br/7891691028083pote-invicta-pot-2-5l/p,7891691028083,Bazar,Casa e Cozinha,Vidro e Acrílico,POTE INVICTA POT 2.5L - UNIDADE,9.99,https://abcemcasa.vteximg.com.br/arquivos/ids/265122-1000-1000/7891691028083.jpg?v=637002352040370000
